,Name,Internet_coverage_rate
2068,"Hancock County, Ohio",82.400006
2069,"Hardin County, Ohio",73.400003
2070,"Harrison County, Ohio",70.39999999999999
2071,"Henry County, Ohio",81.300002
2072,"Highland County, Ohio",66.399997
2073,"Hocking County, Ohio",72.2
2074,"Holmes County, Ohio",53.799999
2075,"Huron County, Ohio",77.100003
2076,"Jackson County, Ohio",73.699999
2077,"Jefferson County, Ohio",73.699999
2078,"Knox County, Ohio",77.499998
2079,"Lake County, Ohio",84.399998
2080,"Lawrence County, Ohio",71.39999900000001
2081,"Licking County, Ohio",82.79999500000001
2082,"Logan County, Ohio",79.899997
2083,"Lorain County, Ohio",78.7
2084,"Lucas County, Ohio",78.400004
2085,"Madison County, Ohio",82.099998
2086,"Mahoning County, Ohio",76.899999
2087,"Marion County, Ohio",76.4
2088,"Medina County, Ohio",86.6
2089,"Meigs County, Ohio",66.7
2090,"Mercer County, Ohio",81.399995
2091,"Miami County, Ohio",81.300002
2092,"Monroe County, Ohio",63.299996
2093,"Montgomery County, Ohio",80.700004
2094,"Morgan County, Ohio",67.10000000000001
2095,"Morrow County, Ohio",73.899996
2096,"Muskingum County, Ohio",76.100004
2097,"Noble County, Ohio",64.399999
2098,"Ottawa County, Ohio",80.500001
2099,"Paulding County, Ohio",72.2
2100,"Perry County, Ohio",71.3
2101,"Pickaway County, Ohio",80.500001
2102,"Pike County, Ohio",71.3
2103,"Portage County, Ohio",79.60000000000001
2104,"Preble County, Ohio",77.600002
2105,"Putnam County, Ohio",79.300004
2106,"Richland County, Ohio",73.500001
2107,"Ross County, Ohio",74.900001
2108,"Sandusky County, Ohio",74.599999
2109,"Scioto County, Ohio",70.500004
2110,"Seneca County, Ohio",76.100004
2111,"Shelby County, Ohio",77.999997
2112,"Stark County, Ohio",81.300002
2113,"Summit County, Ohio",80.000001
2114,"Trumbull County, Ohio",74.000001
2115,"Tuscarawas County, Ohio",73.000002
2116,"Union County, Ohio",86.500001
2117,"Van Wert County, Ohio",73.299998
2118,"Vinton County, Ohio",57.700002
2119,"Warren County, Ohio",90.300006
2120,"Washington County, Ohio",70.199996
2121,"Wayne County, Ohio",77.600002
2122,"Williams County, Ohio",77.900004
2123,"Wood County, Ohio",83.100003
2124,"Wyandot County, Ohio",74.900001
2125,"Adair County, Oklahoma",49.000001
2126,"Alfalfa County, Oklahoma",75.199997
2127,"Atoka County, Oklahoma",66.10000099999999
2128,"Beaver County, Oklahoma",74.399996
2129,"Beckham County, Oklahoma",75.400001
2130,"Blaine County, Oklahoma",64.399999
2131,"Bryan County, Oklahoma",69.300002
2132,"Caddo County, Oklahoma",62.299997
2133,"Canadian County, Oklahoma",85.000002
2134,"Carter County, Oklahoma",62.799996
2135,"Cherokee County, Oklahoma",63.099998
2136,"Choctaw County, Oklahoma",58.499998
2137,"Cimarron County, Oklahoma",63.800000999999995
2138,"Cleveland County, Oklahoma",86.000001
2139,"Coal County, Oklahoma",63.299996
2140,"Comanche County, Oklahoma",80.399996
2141,"Cotton County, Oklahoma",69.099998
2142,"Craig County, Oklahoma",65.200001
2143,"Creek County, Oklahoma",75.0
2144,"Custer County, Oklahoma",78.299993
2145,"Delaware County, Oklahoma",68.099999
2146,"Dewey County, Oklahoma",73.299998
2147,"Ellis County, Oklahoma",67.299998
2148,"Garfield County, Oklahoma",76.499999
2149,"Garvin County, Oklahoma",70.99999799999999
2150,"Grady County, Oklahoma",67.60000000000001
2151,"Grant County, Oklahoma",71.799999
2152,"Greer County, Oklahoma",69.0
2153,"Harmon County, Oklahoma",71.99999700000001
2154,"Harper County, Oklahoma",69.099998
2155,"Haskell County, Oklahoma",63.099998
2156,"Hughes County, Oklahoma",50.400001
2157,"Jackson County, Oklahoma",77.399999
2158,"Jefferson County, Oklahoma",59.600001999999996
2159,"Johnston County, Oklahoma",59.899998
2160,"Kay County, Oklahoma",66.399997
2161,"Kingfisher County, Oklahoma",69.0
2162,"Kiowa County, Oklahoma",69.499999
2163,"Latimer County, Oklahoma",63.999998999999995
2164,"Le Flore County, Oklahoma",65.600002
2165,"Lincoln County, Oklahoma",62.199998
2166,"Logan County, Oklahoma",77.100003
2167,"Love County, Oklahoma",65.39999800000001
2168,"Major County, Oklahoma",71.899998
2169,"Marshall County, Oklahoma",59.200001
2170,"Mayes County, Oklahoma",73.899996
2171,"McClain County, Oklahoma",82.599998
2172,"McCurtain County, Oklahoma",56.800002000000006
2173,"McIntosh County, Oklahoma",59.699999999999996
2174,"Murray County, Oklahoma",63.099998
2175,"Muskogee County, Oklahoma",65.3
2176,"Noble County, Oklahoma",68.400002
2177,"Nowata County, Oklahoma",61.500001000000005
2178,"Okfuskee County, Oklahoma",62.299997
2179,"Oklahoma County, Oklahoma",79.60000000000001
2180,"Okmulgee County, Oklahoma",65.3
2181,"Osage County, Oklahoma",68.900001
2182,"Ottawa County, Oklahoma",62.900001
2183,"Pawnee County, Oklahoma",60.29999900000001
2184,"Payne County, Oklahoma",79.60000000000001
2185,"Pittsburg County, Oklahoma",71.100003
2186,"Pontotoc County, Oklahoma",65.3
2187,"Pottawatomie County, Oklahoma",70.699996
2188,"Pushmataha County, Oklahoma",63.0
2189,"Roger Mills County, Oklahoma",65.600002
2190,"Rogers County, Oklahoma",78.299993
2191,"Seminole County, Oklahoma",60.500001999999995
2192,"Sequoyah County, Oklahoma",66.60000099999999
2193,"Stephens County, Oklahoma",72.400004
2194,"Texas County, Oklahoma",69.300002
2195,"Tillman County, Oklahoma",68.700004
2196,"Tulsa County, Oklahoma",81.799996
2197,"Wagoner County, Oklahoma",85.000002
2198,"Washington County, Oklahoma",75.300002
2199,"Washita County, Oklahoma",68.599999
2200,"Woods County, Oklahoma",75.999999
2201,"Woodward County, Oklahoma",75.699997
2202,"Baker County, Oregon",72.2
2203,"Benton County, Oregon",89.100003
2204,"Clackamas County, Oregon",87.29999699999999
2205,"Clatsop County, Oregon",81.200004
2206,"Columbia County, Oregon",82.599998
2207,"Coos County, Oregon",73.899996
2208,"Crook County, Oregon",78.200001
2209,"Curry County, Oregon",74.000001
2210,"Deschutes County, Oregon",85.399997
2211,"Douglas County, Oregon",78.499997
2212,"Gilliam County, Oregon",69.499999
2213,"Grant County, Oregon",76.199996
2214,"Harney County, Oregon",75.0
2215,"Hood River County, Oregon",83.100003
2216,"Jackson County, Oregon",82.99999799999999
2217,"Jefferson County, Oregon",77.399999
2218,"Josephine County, Oregon",78.400004
2219,"Klamath County, Oregon",77.100003
2220,"Lake County, Oregon",61.6
2221,"Lane County, Oregon",82.89999999999999
2222,"Lincoln County, Oregon",79.800004
2223,"Linn County, Oregon",80.399996
2224,"Malheur County, Oregon",70.600003
2225,"Marion County, Oregon",83.200002
2226,"Morrow County, Oregon",75.400001
2227,"Multnomah County, Oregon",86.1
2228,"Polk County, Oregon",84.300005
2229,"Sherman County, Oregon",74.20000399999999
2230,"Tillamook County, Oregon",78.400004
2231,"Umatilla County, Oregon",77.499998
2232,"Union County, Oregon",78.999996
2233,"Wallowa County, Oregon",74.399996
2234,"Wasco County, Oregon",74.900001
2235,"Washington County, Oregon",89.100003
2236,"Wheeler County, Oregon",69.89999999999999
2237,"Yamhill County, Oregon",81.799996
2238,"Adams County, Pennsylvania",78.299993
2239,"Allegheny County, Pennsylvania",81.5
2240,"Armstrong County, Pennsylvania",73.000002
2241,"Beaver County, Pennsylvania",78.299993
2242,"Bedford County, Pennsylvania",70.8
2243,"Berks County, Pennsylvania",80.599999
2244,"Blair County, Pennsylvania",75.0
2245,"Bradford County, Pennsylvania",76.600003
2246,"Bucks County, Pennsylvania",87.599999
2247,"Butler County, Pennsylvania",82.99999799999999
2248,"Cambria County, Pennsylvania",73.899996
2249,"Cameron County, Pennsylvania",70.8
2250,"Carbon County, Pennsylvania",77.100003
2251,"Centre County, Pennsylvania",81.399995
2252,"Chester County, Pennsylvania",87.599999
2253,"Clarion County, Pennsylvania",75.9
2254,"Clearfield County, Pennsylvania",70.99999799999999
2255,"Clinton County, Pennsylvania",74.5
2256,"Columbia County, Pennsylvania",75.699997
2257,"Crawford County, Pennsylvania",75.0
2258,"Cumberland County, Pennsylvania",82.79999500000001
2259,"Dauphin County, Pennsylvania",79.399997
2260,"Delaware County, Pennsylvania",84.10000199999999
2261,"Elk County, Pennsylvania",75.9
2262,"Erie County, Pennsylvania",78.899997
2263,"Fayette County, Pennsylvania",72.2
2264,"Forest County, Pennsylvania",62.099999
2265,"Franklin County, Pennsylvania",77.100003
2266,"Fulton County, Pennsylvania",68.400002
2267,"Greene County, Pennsylvania",76.4
2268,"Huntingdon County, Pennsylvania",73.500001
2269,"Indiana County, Pennsylvania",71.700001
2270,"Jefferson County, Pennsylvania",71.39999900000001
2271,"Juniata County, Pennsylvania",71.700001
2272,"Lackawanna County, Pennsylvania",76.100004
2273,"Lancaster County, Pennsylvania",76.600003
2274,"Lawrence County, Pennsylvania",74.699998
2275,"Lebanon County, Pennsylvania",78.200001
2276,"Lehigh County, Pennsylvania",81.200004
2277,"Luzerne County, Pennsylvania",74.599999
2278,"Lycoming County, Pennsylvania",75.300002
2279,"McKean County, Pennsylvania",73.799998
2280,"Mercer County, Pennsylvania",76.300001
2281,"Mifflin County, Pennsylvania",66.499996
2282,"Monroe County, Pennsylvania",82.499999
2283,"Montgomery County, Pennsylvania",88.099998
2284,"Montour County, Pennsylvania",75.599998
2285,"Northampton County, Pennsylvania",81.0
2286,"Northumberland County, Pennsylvania",70.39999999999999
2287,"Perry County, Pennsylvania",75.800002
2288,"Philadelphia County, Pennsylvania",73.699999
2289,"Pike County, Pennsylvania",85.69999299999999
2290,"Potter County, Pennsylvania",74.800003
2291,"Schuylkill County, Pennsylvania",74.000001
2292,"Snyder County, Pennsylvania",73.199999
2293,"Somerset County, Pennsylvania",69.89999999999999
2294,"Sullivan County, Pennsylvania",71.700001
2295,"Susquehanna County, Pennsylvania",78.400004
2296,"Tioga County, Pennsylvania",75.0
2297,"Union County, Pennsylvania",73.500001
2298,"Venango County, Pennsylvania",74.699998
2299,"Warren County, Pennsylvania",73.6
2300,"Washington County, Pennsylvania",79.60000000000001
2301,"Wayne County, Pennsylvania",77.100003
2302,"Westmoreland County, Pennsylvania",77.8
2303,"Wyoming County, Pennsylvania",81.799996
2304,"York County, Pennsylvania",78.60000099999999
2305,"Bristol County, Rhode Island",83.49999799999999
2306,"Kent County, Rhode Island",85.100001
2307,"Newport County, Rhode Island",83.99999700000001
2308,"Providence County, Rhode Island",79.2
2309,"Washington County, Rhode Island",87.5
2310,"Abbeville County, South Carolina",65.700001
2311,"Aiken County, South Carolina",75.5
2312,"Allendale County, South Carolina",49.800003
2313,"Anderson County, South Carolina",72.7
2314,"Bamberg County, South Carolina",56.900001
2315,"Barnwell County, South Carolina",60.500001999999995
2316,"Beaufort County, South Carolina",84.7
2317,"Berkeley County, South Carolina",80.399996
2318,"Calhoun County, South Carolina",66.799998
2319,"Charleston County, South Carolina",76.700002
2320,"Cherokee County, South Carolina",61.1
2321,"Chester County, South Carolina",54.799998
2322,"Chesterfield County, South Carolina",60.600001000000006
2323,"Clarendon County, South Carolina",64.200002
2324,"Colleton County, South Carolina",76.100004
2325,"Darlington County, South Carolina",65.600002
2326,"Dillon County, South Carolina",52.399998999999994
2327,"Dorchester County, South Carolina",79.800004
2328,"Edgefield County, South Carolina",63.099998
2329,"Fairfield County, South Carolina",52.399998999999994
2330,"Florence County, South Carolina",71.3
2331,"Georgetown County, South Carolina",72.900003
2332,"Greenville County, South Carolina",79.899997
2333,"Greenwood County, South Carolina",70.300001
2334,"Hampton County, South Carolina",65.600002
2335,"Horry County, South Carolina",81.399995
2336,"Jasper County, South Carolina",63.999998999999995
2337,"Kershaw County, South Carolina",68.700004
2338,"Lancaster County, South Carolina",75.9
2339,"Laurens County, South Carolina",67.900002
2340,"Lee County, South Carolina",53.299999
2341,"Lexington County, South Carolina",80.500001
2342,"Marion County, South Carolina",48.000002
2343,"Marlboro County, South Carolina",56.199997999999994
2344,"McCormick County, South Carolina",67.199999
2345,"Newberry County, South Carolina",63.299996
2346,"Oconee County, South Carolina",71.39999900000001
2347,"Orangeburg County, South Carolina",63.299996
2348,"Pickens County, South Carolina",75.199997
2349,"Richland County, South Carolina",79.899997
2350,"Saluda County, South Carolina",64.599997
2351,"Spartanburg County, South Carolina",76.4
2352,"Sumter County, South Carolina",72.799999
2353,"Union County, South Carolina",62.0
2354,"Williamsburg County, South Carolina",48.799998
2355,"York County, South Carolina",84.200001
2356,"Aurora County, South Dakota",70.300001
2357,"Beadle County, South Dakota",69.099998
2358,"Bennett County, South Dakota",68.900001
2359,"Bon Homme County, South Dakota",69.89999999999999
2360,"Brookings County, South Dakota",81.300002
2361,"Brown County, South Dakota",77.200001
2362,"Brule County, South Dakota",69.800001
2363,"Buffalo County, South Dakota",56.199997999999994
2364,"Butte County, South Dakota",74.699998
2365,"Campbell County, South Dakota",67.500001
2366,"Charles Mix County, South Dakota",62.699996999999996
2367,"Clark County, South Dakota",68.700004
2368,"Clay County, South Dakota",87.5
2369,"Codington County, South Dakota",77.3
2370,"Corson County, South Dakota",54.000002
2371,"Custer County, South Dakota",75.999999
2372,"Davison County, South Dakota",81.399995
2373,"Day County, South Dakota",66.10000099999999
2374,"Deuel County, South Dakota",76.700002
2375,"Dewey County, South Dakota",54.2
2376,"Douglas County, South Dakota",70.99999799999999
2377,"Edmunds County, South Dakota",71.799999
2378,"Fall River County, South Dakota",76.600003
2379,"Faulk County, South Dakota",68.299997
2380,"Grant County, South Dakota",79.10000099999999
2381,"Gregory County, South Dakota",69.599998
2382,"Haakon County, South Dakota",57.600003
2383,"Hamlin County, South Dakota",71.100003
2384,"Hand County, South Dakota",74.399996
2385,"Hanson County, South Dakota",81.900007
2386,"Harding County, South Dakota",82.700002
2387,"Hughes County, South Dakota",80.000001
2388,"Hutchinson County, South Dakota",68.599999
2389,"Hyde County, South Dakota",77.100003
2390,"Jackson County, South Dakota",50.9
2391,"Jerauld County, South Dakota",71.799999
2392,"Jones County, South Dakota",74.399996
2393,"Kingsbury County, South Dakota",72.10000199999999
2394,"Lake County, South Dakota",80.500001
2395,"Lawrence County, South Dakota",81.999999
2396,"Lincoln County, South Dakota",88.499999
2397,"Lyman County, South Dakota",70.199996
2398,"Marshall County, South Dakota",74.300003
2399,"McCook County, South Dakota",77.200001
2400,"McPherson County, South Dakota",64.200002
2401,"Meade County, South Dakota",81.999999
2402,"Mellette County, South Dakota",39.800000000000004
2403,"Miner County, South Dakota",75.800002
2404,"Minnehaha County, South Dakota",81.599998
2405,"Moody County, South Dakota",75.800002
2406,"Pennington County, South Dakota",81.599998
2407,"Perkins County, South Dakota",76.499999
2408,"Potter County, South Dakota",74.699998
2409,"Roberts County, South Dakota",70.500004
2410,"Sanborn County, South Dakota",78.400004
2411,"Shannon County, South Dakota",48.500001
2412,"Spink County, South Dakota",77.8
2413,"Stanley County, South Dakota",81.999999
2414,"Sully County, South Dakota",77.999997
2415,"Todd County, South Dakota",43.399999
2416,"Tripp County, South Dakota",71.899998
2417,"Turner County, South Dakota",72.600001
2418,"Union County, South Dakota",79.699999
2419,"Walworth County, South Dakota",65.39999800000001
2420,"Yankton County, South Dakota",76.100004
2421,"Ziebach County, South Dakota",51.999998000000005
2422,"Anderson County, Tennessee",76.199996
2423,"Bedford County, Tennessee",70.699996
2424,"Benton County, Tennessee",60.100001000000006
2425,"Bledsoe County, Tennessee",65.000004
2426,"Blount County, Tennessee",76.999998
2427,"Bradley County, Tennessee",76.300001
2428,"Campbell County, Tennessee",58.8
2429,"Cannon County, Tennessee",64.500004
2430,"Carroll County, Tennessee",66.499996
2431,"Carter County, Tennessee",63.200003
2432,"Cheatham County, Tennessee",78.200001
2433,"Chester County, Tennessee",70.699996
2434,"Claiborne County, Tennessee",60.600001000000006
2435,"Clay County, Tennessee",55.599999
2436,"Cocke County, Tennessee",57.9
2437,"Coffee County, Tennessee",68.599999
2438,"Crockett County, Tennessee",66.7
2439,"Cumberland County, Tennessee",75.199997
2440,"Davidson County, Tennessee",82.499999
2441,"DeKalb County, Tennessee",69.599998
2442,"Decatur County, Tennessee",64.8
2443,"Dickson County, Tennessee",70.99999799999999
2444,"Dyer County, Tennessee",74.5
2445,"Fayette County, Tennessee",71.899998
2446,"Fentress County, Tennessee",63.800000999999995
2447,"Franklin County, Tennessee",69.700003
2448,"Gibson County, Tennessee",70.099998
2449,"Giles County, Tennessee",67.500001
2450,"Grainger County, Tennessee",70.699996
2451,"Greene County, Tennessee",68.299997
2452,"Grundy County, Tennessee",63.999998999999995
2453,"Hamblen County, Tennessee",70.8
2454,"Hamilton County, Tennessee",77.900004
2455,"Hancock County, Tennessee",43.899998000000004
2456,"Hardeman County, Tennessee",59.899998
2457,"Hardin County, Tennessee",66.499996
2458,"Hawkins County, Tennessee",65.000004
2459,"Haywood County, Tennessee",61.500001000000005
2460,"Henderson County, Tennessee",68.299997
2461,"Henry County, Tennessee",71.799999
2462,"Hickman County, Tennessee",57.300001
2463,"Houston County, Tennessee",65.200001
2464,"Humphreys County, Tennessee",65.100002
2465,"Jackson County, Tennessee",62.199998
2466,"Jefferson County, Tennessee",70.699996
2467,"Johnson County, Tennessee",58.599997
2468,"Knox County, Tennessee",80.599999
2469,"Lake County, Tennessee",59.79999900000001
2470,"Lauderdale County, Tennessee",67.699999
2471,"Lawrence County, Tennessee",66.399997
2472,"Lewis County, Tennessee",57.4
2473,"Lincoln County, Tennessee",63.099998
2474,"Loudon County, Tennessee",76.4
2475,"Macon County, Tennessee",62.799996
2476,"Madison County, Tennessee",73.500001
2477,"Marion County, Tennessee",68.299997
2478,"Marshall County, Tennessee",70.39999999999999
2479,"Maury County, Tennessee",79.300004
2480,"McMinn County, Tennessee",68.799996
2481,"McNairy County, Tennessee",64.8
2482,"Meigs County, Tennessee",61.900002
2483,"Monroe County, Tennessee",70.300001
2484,"Montgomery County, Tennessee",83.89999900000001
2485,"Moore County, Tennessee",61.500001000000005
2486,"Morgan County, Tennessee",68.400002
2487,"Obion County, Tennessee",70.8
2488,"Overton County, Tennessee",62.900001
2489,"Perry County, Tennessee",54.500002
2490,"Pickett County, Tennessee",71.700001
2491,"Polk County, Tennessee",67.799997
2492,"Putnam County, Tennessee",74.000001
2493,"Rhea County, Tennessee",65.700001
2494,"Roane County, Tennessee",70.600003
2495,"Robertson County, Tennessee",80.000001
2496,"Rutherford County, Tennessee",83.200002
2497,"Scott County, Tennessee",61.500001000000005
2498,"Sequatchie County, Tennessee",70.500004
2499,"Sevier County, Tennessee",75.699997
2500,"Shelby County, Tennessee",72.600001
2501,"Smith County, Tennessee",70.89999900000001
2502,"Stewart County, Tennessee",66.10000099999999
2503,"Sullivan County, Tennessee",75.9
2504,"Sumner County, Tennessee",82.89999999999999
2505,"Tipton County, Tennessee",74.300003
2506,"Trousdale County, Tennessee",63.0
2507,"Unicoi County, Tennessee",65.89999800000001
2508,"Union County, Tennessee",62.600005
2509,"Van Buren County, Tennessee",67.799997
2510,"Warren County, Tennessee",68.400002
2511,"Washington County, Tennessee",79.699999
2512,"Wayne County, Tennessee",62.400001
2513,"Weakley County, Tennessee",69.89999999999999
2514,"White County, Tennessee",66.2
2515,"Williamson County, Tennessee",92.10000000000001
2516,"Wilson County, Tennessee",83.89999900000001
2517,"Anderson County, Texas",66.2
2518,"Andrews County, Texas",84.800005
2519,"Angelina County, Texas",79.300004
2520,"Aransas County, Texas",79.500008
2521,"Archer County, Texas",74.800003
2522,"Armstrong County, Texas",76.300001
2523,"Atascosa County, Texas",76.600003
2524,"Austin County, Texas",71.60000199999999
2525,"Bailey County, Texas",68.599999
2526,"Bandera County, Texas",78.7
2527,"Bastrop County, Texas",80.500001
2528,"Baylor County, Texas",75.0
2529,"Bee County, Texas",61.1
2530,"Bell County, Texas",82.79999500000001
2531,"Bexar County, Texas",78.899997
2532,"Blanco County, Texas",80.10000000000001
2533,"Bosque County, Texas",70.8
2534,"Bowie County, Texas",68.000001
2535,"Brazoria County, Texas",84.60000199999999
2536,"Brazos County, Texas",80.899996
2537,"Brewster County, Texas",75.400001
2538,"Briscoe County, Texas",72.2
2539,"Brooks County, Texas",61.000001000000005
2540,"Brown County, Texas",70.8
2541,"Burleson County, Texas",68.000001
2542,"Burnet County, Texas",75.5
2543,"Caldwell County, Texas",64.599997
2544,"Calhoun County, Texas",75.999999
2545,"Callahan County, Texas",64.899999
2546,"Cameron County, Texas",53.600001
2547,"Camp County, Texas",60.89999699999999
2548,"Carson County, Texas",73.699999
2549,"Cass County, Texas",62.299997
2550,"Castro County, Texas",67.900002
2551,"Chambers County, Texas",80.399996
2552,"Cherokee County, Texas",68.799996
2553,"Childress County, Texas",71.60000199999999
2554,"Clay County, Texas",71.3
2555,"Cochran County, Texas",59.699999999999996
2556,"Coke County, Texas",68.299997
2557,"Coleman County, Texas",68.199998
2558,"Collin County, Texas",91.399997
2559,"Collingsworth County, Texas",68.000001
2560,"Colorado County, Texas",63.200003
2561,"Comal County, Texas",87.0
2562,"Comanche County, Texas",65.999997
2563,"Concho County, Texas",70.300001
2564,"Cooke County, Texas",75.9
2565,"Coryell County, Texas",83.99999700000001
2566,"Cottle County, Texas",64.899999
2567,"Crane County, Texas",71.100003
2568,"Crockett County, Texas",73.400003
2569,"Crosby County, Texas",64.700001
2570,"Culberson County, Texas",50.199996999999996
2571,"Dallam County, Texas",72.400004
2572,"Dallas County, Texas",78.499997
2573,"Dawson County, Texas",68.299997
2574,"De Witt County, Texas",63.9
2575,"Deaf Smith County, Texas",74.599999
2576,"Delta County, Texas",69.700003
2577,"Denton County, Texas",90.100002
2578,"Dickens County, Texas",73.500001
2579,"Dimmit County, Texas",57.199997
2580,"Donley County, Texas",60.600001000000006
2581,"Duval County, Texas",59.399998
2582,"Eastland County, Texas",64.399999
2583,"Ector County, Texas",81.700003
2584,"Edwards County, Texas",44.300002
2585,"El Paso County, Texas",74.599999
2586,"Ellis County, Texas",84.7
2587,"Erath County, Texas",74.599999
2588,"Falls County, Texas",58.099997
2589,"Fannin County, Texas",69.200003
2590,"Fayette County, Texas",59.699999999999996
2591,"Fisher County, Texas",67.60000000000001
2592,"Floyd County, Texas",72.400004
2593,"Foard County, Texas",68.000001
2594,"Fort Bend County, Texas",91.700006
2595,"Franklin County, Texas",77.399999
2596,"Freestone County, Texas",66.300005
2597,"Frio County, Texas",59.79999900000001
2598,"Gaines County, Texas",75.400001
2599,"Galveston County, Texas",82.599998
2600,"Garza County, Texas",77.900004
2601,"Gillespie County, Texas",77.3
2602,"Glasscock County, Texas",75.699997
2603,"Goliad County, Texas",62.299997
2604,"Gonzales County, Texas",70.89999900000001
2605,"Gray County, Texas",72.10000199999999
2606,"Grayson County, Texas",73.799998
2607,"Gregg County, Texas",75.199997
2608,"Grimes County, Texas",66.900003
2609,"Guadalupe County, Texas",83.700001
2610,"Hale County, Texas",75.699997
2611,"Hall County, Texas",59.600001999999996
2612,"Hamilton County, Texas",66.799998
2613,"Hansford County, Texas",73.500001
2614,"Hardeman County, Texas",65.600002
2615,"Hardin County, Texas",76.999998
2616,"Harris County, Texas",81.0
2617,"Harrison County, Texas",63.999998999999995
2618,"Hartley County, Texas",77.100003
2619,"Haskell County, Texas",61.199999000000005
2620,"Hays County, Texas",82.79999500000001
2621,"Hemphill County, Texas",72.299999
2622,"Henderson County, Texas",72.2
2623,"Hidalgo County, Texas",65.3
2624,"Hill County, Texas",73.500001
2625,"Hockley County, Texas",74.20000399999999
2626,"Hood County, Texas",82.099998
2627,"Hopkins County, Texas",77.200001
2628,"Houston County, Texas",55.599999
2629,"Howard County, Texas",72.299999
2630,"Hudspeth County, Texas",45.599996999999995
2631,"Hunt County, Texas",74.000001
2632,"Hutchinson County, Texas",77.600002
2633,"Irion County, Texas",68.799996
2634,"Jack County, Texas",65.000004
2635,"Jackson County, Texas",69.300002
2636,"Jasper County, Texas",60.000001999999995
2637,"Jeff Davis County, Texas",66.60000099999999
2638,"Jefferson County, Texas",68.5
2639,"Jim Hogg County, Texas",49.899998000000004
2640,"Jim Wells County, Texas",55.199999
2641,"Johnson County, Texas",82.599998
2642,"Jones County, Texas",70.099998
2643,"Karnes County, Texas",57.9
2644,"Kaufman County, Texas",77.200001
2645,"Kendall County, Texas",85.800004
2646,"Kenedy County, Texas",44.999999
2647,"Kent County, Texas",68.599999
2648,"Kerr County, Texas",78.60000099999999
2649,"Kimble County, Texas",66.999996
2650,"Kinney County, Texas",54.399997
2651,"Kleberg County, Texas",73.6
2652,"Knox County, Texas",68.599999
2653,"LaSalle County, Texas",60.000001999999995
2654,"Lamar County, Texas",66.10000099999999
2655,"Lamb County, Texas",64.8
2656,"Lampasas County, Texas",75.099999
2657,"Lavaca County, Texas",73.100001
2658,"Lee County, Texas",75.199997
2659,"Leon County, Texas",71.39999900000001
2660,"Liberty County, Texas",75.5
2661,"Limestone County, Texas",61.400002
2662,"Lipscomb County, Texas",79.899997
2663,"Live Oak County, Texas",57.499999
2664,"Llano County, Texas",75.999999
2665,"Lubbock County, Texas",76.499999
2666,"Lynn County, Texas",69.300002
2667,"Madison County, Texas",66.900003
2668,"Marion County, Texas",59.200001
2669,"Martin County, Texas",65.799999
2670,"Mason County, Texas",62.400001
2671,"Matagorda County, Texas",59.899998
2672,"Maverick County, Texas",56.699997
2673,"McCulloch County, Texas",73.500001
2674,"McLennan County, Texas",74.000001
2675,"McMullen County, Texas",68.599999
2676,"Medina County, Texas",73.100001
2677,"Menard County, Texas",56.699997
2678,"Midland County, Texas",83.600003
2679,"Milam County, Texas",63.599998
2680,"Mills County, Texas",69.89999999999999
2681,"Mitchell County, Texas",68.099999
2682,"Montague County, Texas",69.89999999999999
2683,"Montgomery County, Texas",87.70000300000001
2684,"Moore County, Texas",77.900004
2685,"Morris County, Texas",76.999998
2686,"Motley County, Texas",69.499999
2687,"Nacogdoches County, Texas",75.800002
2688,"Navarro County, Texas",71.100003
2689,"Newton County, Texas",62.699996999999996
2690,"Nolan County, Texas",70.39999999999999
2691,"Nueces County, Texas",78.800005
2692,"Ochiltree County, Texas",71.799999
2693,"Oldham County, Texas",76.100004
2694,"Orange County, Texas",76.600003
2695,"Palo Pinto County, Texas",72.299999
2696,"Panola County, Texas",69.300002
2697,"Parker County, Texas",83.799994
2698,"Parmer County, Texas",59.899998
2699,"Pecos County, Texas",60.500001999999995
2700,"Polk County, Texas",66.300005
2701,"Potter County, Texas",69.800001
2702,"Presidio County, Texas",45.800000000000004
2703,"Rains County, Texas",71.899998
2704,"Randall County, Texas",86.200005
2705,"Reagan County, Texas",69.700003
2706,"Real County, Texas",62.299997
2707,"Red River County, Texas",62.0
2708,"Reeves County, Texas",56.699997
2709,"Refugio County, Texas",68.299997
2710,"Roberts County, Texas",79.699999
2711,"Robertson County, Texas",71.200001
2712,"Rockwall County, Texas",91.299999
2713,"Runnels County, Texas",66.60000099999999
2714,"Rusk County, Texas",60.800003999999994
2715,"Sabine County, Texas",72.10000199999999
2716,"San Augustine County, Texas",64.599997
2717,"San Jacinto County, Texas",73.699999
2718,"San Patricio County, Texas",69.700003
2719,"San Saba County, Texas",70.500004
2720,"Schleicher County, Texas",66.900003
2721,"Scurry County, Texas",70.500004
2722,"Shackelford County, Texas",70.89999900000001
2723,"Shelby County, Texas",63.999998999999995
2724,"Sherman County, Texas",75.400001
2725,"Smith County, Texas",79.399997
2726,"Somervell County, Texas",72.499996
2727,"Starr County, Texas",53.200001
2728,"Stephens County, Texas",70.000005
2729,"Sterling County, Texas",75.800002
2730,"Stonewall County, Texas",69.89999999999999
2731,"Sutton County, Texas",57.300001
2732,"Swisher County, Texas",76.899999
2733,"Tarrant County, Texas",84.300005
2734,"Taylor County, Texas",74.699998
2735,"Terrell County, Texas",46.700001
