,Name,Crime_rate
2669,"Spencer County, Kentucky",56.69898509
2670,"Russell County, Kentucky",56.33168094
2671,"Powell County, Kentucky",56.02689291
2672,"Harney County, Oregon",55.97537084
2673,"Bedford County, Virginia",55.85392052
2674,"Sarpy County, Nebraska",55.51257596
2675,"Harrison County, Iowa",55.43621371
2676,"Copiah County, Mississippi",55.32312161
2677,"Tillamook County, Oregon",55.29881108
2678,"Lafayette County, Arkansas",55.15719801
2679,"Anderson County, Kentucky",55.01811013
2680,"Jackson County, West Virginia",54.83583522
2681,"DeKalb County, Missouri",54.51713396
2682,"Grant Parish, Louisiana",54.47117567
2683,"Coshocton County, Ohio",54.40696409
2684,"Ransom County, North Dakota",54.38723713
2685,"Tippah County, Mississippi",54.33798225
2686,"Dearborn County, Indiana",54.10387945
2687,"Hancock County, Iowa",54.08328826
2688,"Chaffee County, Colorado",54.02485143
2689,"Crittenden County, Kentucky",54.02485143
2690,"Ozaukee County, Wisconsin",53.9894778
2691,"Waldo County, Maine",53.92912173
2692,"Oliver County, North Dakota",53.36179296
2693,"Powhatan County, Virginia",53.08043455
2694,"Edwards County, Texas",53.07855626
2695,"McCook County, South Dakota",53.05978069
2696,"Taylor County, West Virginia",53.02539327
2697,"Marinette County, Wisconsin",52.87190579
2698,"Fillmore County, Minnesota",52.79577634
2699,"Lamar County, Mississippi",52.72019183
2700,"Knox County, Indiana",52.69536808
2701,"Pearl River County, Mississippi",52.65833818
2702,"Grant County, Kentucky",52.5188866
2703,"Clinton County, Ohio",52.44963643
2704,"Cache County, Utah",52.17733451
2705,"Plymouth County, Iowa",52.0895941
2706,"Cass County, Indiana",51.99802408
2707,"Paulding County, Ohio",51.93725979
2708,"Greene County, Indiana",51.85930875
2709,"Sullivan County, Indiana",51.83056118
2710,"George County, Mississippi",51.8157088
2711,"Deuel County, Nebraska",51.62622612
2712,"Mercer County, Ohio",51.4907807
2713,"Gilliam County, Oregon",51.36106831
2714,"Armstrong County, Texas",51.30836326
2715,"Leake County, Mississippi",51.30616957
2716,"Lewis County, Idaho",51.25576627
2717,"Stewart County, Georgia",51.12474438
2718,"Steele County, North Dakota",51.02040816
2719,"Lake of the Woods County, Minnesota",50.9035378
2720,"Gosper County, Nebraska",50.70993915
2721,"Benton County, Iowa",50.5856259
2722,"Washington County, Kentucky",50.52631579
2723,"Broomfield County, Colorado",50.44475459
2724,"York County, Nebraska",50.42137866
2725,"Larue County, Kentucky",49.77246871
2726,"Isanti County, Minnesota",49.73301225
2727,"Pittsylvania County, Virginia",49.65879601
2728,"Vernon County, Wisconsin",49.45761482
2729,"Dolores County, Colorado",49.28536225
2730,"Lincoln County, Kentucky",49.24086992
2731,"Richardson County, Nebraska",49.23076923
2732,"Knox County, Missouri",49.17629702
2733,"Tuscarawas County, Ohio",48.55835635
2734,"Dawson County, Georgia",48.48805431
2735,"Keokuk County, Iowa",48.40739665
2736,"Muhlenberg County, Kentucky",48.10930434
2737,"Oldham County, Kentucky",48.10467577
2738,"LaMoure County, North Dakota",48.00768123
2739,"Williams County, Ohio",48.0
2740,"Carter County, Kentucky",47.79060363
2741,"Warren County, Indiana",47.53416518
2742,"Bracken County, Kentucky",47.52851711
2743,"Belmont County, Ohio",47.43355709
2744,"Crawford County, Indiana",47.07654646
2745,"Carroll County, Illinois",46.94835681
2746,"Seward County, Nebraska",46.81373983
2747,"Jefferson County, Oklahoma",46.64179104
2748,"Amherst County, Virginia",46.61570017
2749,"Greenup County, Kentucky",46.55111038
2750,"Lake County, Minnesota",46.39510068
2751,"Elbert County, Colorado",46.34896558
2752,"Magoffin County, Kentucky",46.33204633
2753,"Menominee County, Wisconsin",46.32846884
2754,"Marion County, Georgia",46.2962963
2755,"Llano County, Texas",46.28677227
2756,"Perry County, Indiana",46.01697515
2757,"Cedar County, Nebraska",45.91895305
2758,"Morgan County, Indiana",45.85709782
2759,"Kingfisher County, Oklahoma",45.82351401
2760,"Platte County, Wyoming",45.63605248
2761,"Jefferson County, Ohio",45.61238303
2762,"Stanton County, Kansas",45.57885141
2763,"Trimble County, Kentucky",45.37205082
2764,"Putnam County, Indiana",45.32728969
2765,"Shelby County, Illinois",45.21000045
2766,"Highland County, Virginia",45.14672686
2767,"Pierce County, North Dakota",44.93372276
2768,"Jasper County, Indiana",44.92497529
2769,"Monroe County, Illinois",44.78547756
2770,"Shelby County, Indiana",44.71372041
2771,"Kittson County, Minnesota",44.41483455
2772,"Grant County, Oklahoma",44.16961131
2773,"Putnam County, Ohio",44.00375499
2774,"Culberson County, Texas",43.91743522
2775,"Ogle County, Illinois",43.9056982
2776,"Kewaunee County, Wisconsin",43.89173372
2777,"Steuben County, Indiana",43.65795448
2778,"Benson County, North Dakota",43.62367311
2779,"Lewis County, Kentucky",43.45936549
2780,"Burke County, North Dakota",43.36513443
2781,"Bath County, Virginia",43.32755633
2782,"Le Sueur County, Minnesota",43.14994606
2783,"Hart County, Kentucky",43.07327841
2784,"Spencer County, Indiana",42.97173415
2785,"Grand Isle County, Vermont",42.93688278
2786,"Miner County, South Dakota",42.86326618
2787,"Henry County, Indiana",42.81869342
2788,"Woodruff County, Arkansas",42.42081448
2789,"McLean County, Kentucky",42.12299916
2790,"Whitley County, Indiana",42.04961855
2791,"Hutchinson County, South Dakota",41.98740378
2792,"Wabasha County, Minnesota",41.97173903
2793,"Faulk County, South Dakota",41.91114837
2794,"Evangeline Parish, Louisiana",41.69396629
2795,"Wasatch County, Utah",41.60835193
2796,"Eddy County, North Dakota",41.59733777
2797,"Lake County, South Dakota",41.47656574
2798,"Floyd County, Kentucky",41.31377815
2799,"Dickinson County, Iowa",41.28575641
2800,"Putnam County, New York",41.14606854
2801,"Marion County, Kansas",40.91987888
2802,"Morrill County, Nebraska",40.74979625
2803,"Tensas Parish, Louisiana",40.74979625
2804,"Wood County, Wisconsin",40.56301464
2805,"Union County, South Dakota",40.46125835
2806,"Washington County, Idaho",40.22526146
2807,"Crawford County, Iowa",40.15142824
2808,"Wyandot County, Ohio",40.09444469
2809,"Carlisle County, Kentucky",39.9920016
2810,"Kiowa County, Kansas",39.63535474
2811,"Pleasants County, West Virginia",39.59350666
2812,"Renville County, Minnesota",39.56217856
2813,"Allen County, Kentucky",39.387524
2814,"Seneca County, Ohio",39.34613871
2815,"Elliott County, Kentucky",39.28244075
2816,"Posey County, Indiana",39.23722828
2817,"Auglaize County, Ohio",39.19860627
2818,"Kemper County, Mississippi",38.85758694
2819,"Madison County, Iowa",38.83997929
2820,"Carroll County, Iowa",38.83872221
2821,"Cook County, Minnesota",38.46153846
2822,"Renville County, North Dakota",38.34355828
2823,"Dickinson County, Michigan",38.31711242
2824,"Clay County, Texas",38.19344982
2825,"Buchanan County, Iowa",38.13882532
2826,"Jim Hogg County, Texas",38.13155386
2827,"Lincoln County, Nevada",38.13155386
2828,"Letcher County, Kentucky",38.10491553
2829,"Otoe County, Nebraska",38.09040122
2830,"Pike County, Kentucky",37.86683496
2831,"Monroe County, Kentucky",37.449677
2832,"Mitchell County, Iowa",37.3517602
2833,"Clay County, Illinois",36.856848
2834,"Columbiana County, Ohio",36.82962991
2835,"Webster County, Georgia",36.77822729
2836,"Hunterdon County, New Jersey",36.43564356
2837,"Wayne County, Utah",36.40334911
2838,"Clay County, Iowa",36.3834819
2839,"Conejos County, Colorado",36.24501631
2840,"Geauga County, Ohio",36.18099008
2841,"Butler County, Nebraska",36.09239654
2842,"Rockcastle County, Kentucky",35.94320973
2843,"Dewey County, South Dakota",35.8037952
2844,"Lafayette County, Wisconsin",35.7867112
2845,"Tolland County, Connecticut",35.67252621
2846,"Washington County, Kansas",35.53028957
2847,"Lyon County, Kentucky",35.49875754
2848,"Ziebach County, South Dakota",35.2858151
2849,"Grand County, Colorado",34.99195185
2850,"Franklin County, Indiana",34.85686898
2851,"Boone County, Indiana",34.72394464
2852,"Washington County, Nebraska",34.61405331
2853,"Hancock County, Kentucky",34.53436169
2854,"Putnam County, Illinois",34.47681434
2855,"Fleming County, Kentucky",34.46374414
2856,"Stevens County, Kansas",34.38789546
2857,"Taylor County, Wisconsin",33.9640951
2858,"Jones County, Iowa",33.96244724
2859,"Edwards County, Kansas",33.95585739
2860,"McHenry County, North Dakota",33.7723742
2861,"Hamilton County, Indiana",33.70487339
2862,"Humphreys County, Mississippi",33.62474781
2863,"Saunders County, Nebraska",33.44641407
2864,"Montgomery County, Georgia",33.25573661
2865,"Uinta County, Wyoming",33.22889965
2866,"Appomattox County, Virginia",32.77613897
2867,"Vilas County, Wisconsin",32.75926619
2868,"Upshur County, West Virginia",32.43462396
2869,"Franklin County, Nebraska",32.41491086
2870,"Wayne County, Nebraska",31.87759005
2871,"Marshall County, Minnesota",31.83023873
2872,"Salem city, Virginia",31.62180323
2873,"Ottawa County, Ohio",31.58943455
2874,"Howard County, Iowa",31.49275667
2875,"Schleicher County, Texas",31.19151591
2876,"Humboldt County, Iowa",30.96614368
2877,"Huron County, Ohio",30.56598006
2878,"Perry County, Ohio",30.55810206
2879,"Brookings County, South Dakota",30.33244358
2880,"Calhoun County, Iowa",30.22365505
2881,"Webster County, Kentucky",29.73535534
2882,"Upton County, Texas",29.65599051
2883,"Cameron Parish, Louisiana",29.65599051
2884,"Shackelford County, Texas",29.62962963
2885,"Jones County, North Carolina",29.36857562
2886,"Wallowa County, Oregon",29.35133549
2887,"Holt County, Nebraska",28.71088142
2888,"Bond County, Illinois",28.62049227
2889,"Winneshiek County, Iowa",28.57959417
2890,"Switzerland County, Indiana",28.50085503
2891,"Lac qui Parle County, Minnesota",28.46164793
2892,"Randolph County, Arkansas",28.26136107
2893,"Richland County, Wisconsin",28.22148219
2894,"Pierce County, Nebraska",27.97202797
2895,"Reagan County, Texas",27.77006387
2896,"Estill County, Kentucky",27.60905577
2897,"Wolfe County, Kentucky",27.59381898
2898,"Monroe County, Ohio",27.42543709
2899,"Webster County, Nebraska",27.11496746
2900,"Mercer County, Missouri",27.06359946
2901,"Smith County, Kansas",26.98327037
2902,"Adams County, Idaho",26.12330199
2903,"Henry County, Kentucky",25.89834898
2904,"Lafayette County, Mississippi",25.3322421
2905,"Wells County, Indiana",25.16718199
2906,"Pike County, Illinois",24.76780186
2907,"Union County, Ohio",24.38749859
2908,"Traill County, North Dakota",24.25712553
2909,"Mason County, Texas",24.2248062
2910,"Corson County, South Dakota",23.72479241
2911,"Fountain County, Indiana",23.69668246
2912,"Brown County, Minnesota",23.68545713
2913,"Custer County, Idaho",23.5349494
2914,"Randolph County, Indiana",23.41280681
2915,"Mineral County, Montana",23.39181287
2916,"Oneida County, Idaho",23.39181287
2917,"Adams County, Indiana",23.11203559
2918,"Leelanau County, Michigan",22.99167701
2919,"Phillips County, Colorado",22.95684114
2920,"Morgan County, Kentucky",22.42152466
2921,"Jackson County, Kentucky",22.34304014
2922,"Cuming County, Nebraska",22.23210316
2923,"Ouray County, Colorado",21.94426158
2924,"Greene County, Iowa",21.88423241
2925,"Union County, Mississippi",21.61850544
2926,"Pipestone County, Minnesota",21.57497303
2927,"Owsley County, Kentucky",21.486893
2928,"Oconto County, Wisconsin",21.43737607
2929,"Greene County, Mississippi",21.06149958
2930,"Hamilton County, New York",20.95118374
2931,"Mills County, Texas",20.37905034
2932,"East Feliciana Parish, Louisiana",20.2757502
2933,"Metcalfe County, Kentucky",20.0340579
2934,"Clinton County, Kentucky",19.71220185
2935,"Morgan County, Utah",19.65988401
2936,"Dickey County, North Dakota",19.05487805
2937,"Owen County, Indiana",18.86703457
2938,"Knott County, Kentucky",18.77816725
2939,"Owen County, Kentucky",18.75820672
2940,"Holmes County, Ohio",18.35157021
2941,"Alleghany County, North Carolina",18.28320687
2942,"Leslie County, Kentucky",18.15046737
2943,"Brown County, Ohio",18.07337791
2944,"Perry County, Mississippi",16.486687
2945,"Stanton County, Nebraska",16.30523398
2946,"Cotton County, Oklahoma",16.25487646
2947,"Taylor County, Iowa",16.23113131
2948,"Menifee County, Kentucky",15.90330789
2949,"Menard County, Illinois",15.86420243
2950,"Wayne County, Iowa",15.62011871
2951,"Buffalo County, Wisconsin",14.97342218
2952,"Bland County, Virginia",14.84780995
2953,"Breathitt County, Kentucky",14.76559616
2954,"Lexington city, Virginia",13.94700139
2955,"Presidio County, Texas",13.88696014
2956,"Grant County, Oregon",13.73060552
2957,"Rolette County, North Dakota",13.71553971
2958,"Brown County, Indiana",13.31292019
2959,"Mitchell County, North Carolina",13.0480167
2960,"Wabash County, Indiana",12.36170344
2961,"Decatur County, Iowa",12.29105211
2962,"Crawford County, Wisconsin",12.19735317
2963,"Knox County, Nebraska",11.67542323
2964,"Richmond County, Virginia",11.16944041
2965,"Hickory County, Missouri",10.74691026
2966,"Hancock County, Illinois",10.74229241
2967,"Jefferson County, Indiana",9.242713661
2968,"Shelby County, Iowa",8.360504975
2969,"Bath County, Kentucky",8.360504975
2970,"Boone County, Illinois",7.413310599
2971,"Newton County, Texas",7.072135785
2972,"Baker County, Oregon",6.242976651
2973,"Jasper County, Mississippi",6.071645416
2974,"Fayette County, Indiana",4.190939189
2975,"Haakon County, South Dakota",0.0
2976,"Day County, South Dakota",0.0
2977,"Yukon-Koyukuk Census Area, Alaska",0.0
2978,"Bowman County, North Dakota",0.0
2979,"Grant County, Nebraska",0.0
2980,"Sibley County, Minnesota",0.0
2981,"Boyd County, Nebraska",0.0
2982,"Graham County, North Carolina",0.0
2983,"Sioux County, North Dakota",0.0
2984,"Robertson County, Kentucky",0.0
2985,"Liberty County, Montana",0.0
2986,"Quitman County, Mississippi",0.0
2987,"Wade Hampton Census Area, Alaska",0.0
2988,"Hyde County, North Carolina",0.0
2989,"Douglas County, South Dakota",0.0
2990,"Thomas County, Nebraska",0.0
2991,"Valley County, Nebraska",0.0
2992,"Petroleum County, Montana",0.0
2993,"Kingsbury County, South Dakota",0.0
2994,"Hyde County, South Dakota",0.0
2995,"Perry County, Alabama",0.0
2996,"Shannon County, South Dakota",0.0
2997,"Jones County, South Dakota",0.0
2998,"Grant County, South Dakota",0.0
2999,"Yakutat City and Borough, Alaska",0.0
3000,"Lyman County, South Dakota",0.0
3001,"Sioux County, Nebraska",0.0
3002,"Smith County, Mississippi",0.0
3003,"Collingsworth County, Texas",0.0
3004,"Aleutians East Borough, Alaska",0.0
3005,"Lake and Peninsula Borough, Alaska",0.0
3006,"Gregory County, South Dakota",0.0
3007,"Clarke County, Mississippi",0.0
3008,"Norman County, Minnesota",0.0
3009,"Noble County, Ohio",0.0
3010,"Buffalo County, South Dakota",0.0
3011,"Calhoun County, Mississippi",0.0
3012,"Harlan County, Nebraska",0.0
3013,"Greeley County, Nebraska",0.0
3014,"Benton County, Mississippi",0.0
3015,"Treasure County, Montana",0.0
3016,"Gates County, North Carolina",0.0
3017,"Garfield County, Nebraska",0.0
3018,"Mora County, New Mexico",0.0
3019,"Loup County, Nebraska",0.0
3020,"Kalawao County, Hawaii",0.0
3021,"Garfield County, Utah",0.0
3022,"Fremont County, Iowa",0.0
3023,"Jackson Parish, Louisiana",0.0
3024,"Alcorn County, Mississippi",0.0
3025,"Harding County, New Mexico",0.0
3026,"Frontier County, Nebraska",0.0
3027,"Dundy County, Nebraska",0.0
3028,"Arthur County, Nebraska",0.0
3029,"Blaine County, Nebraska",0.0
3030,"Colfax County, Nebraska",0.0
3031,"Jewell County, Kansas",0.0
3032,"Carroll County, Mississippi",0.0
3033,"Hayes County, Nebraska",0.0
3034,"Keya Paha County, Nebraska",0.0
3035,"Boone County, Nebraska",0.0
3036,"Gallatin County, Illinois",0.0
3037,"Powder River County, Montana",0.0
3038,"King County, Texas",0.0
3039,"Wayne County, Mississippi",0.0
3040,"Sharkey County, Mississippi",0.0
3041,"Wilkinson County, Mississippi",0.0
3042,"Glascock County, Georgia",0.0
3043,"Logan County, Nebraska",0.0
3044,"Clay County, Nebraska",0.0
3045,"Issaquena County, Mississippi",0.0
3046,"Howard County, Nebraska",0.0
3047,"Yalobusha County, Mississippi",0.0
3048,"Hooker County, Nebraska",0.0
3049,"Jenkins County, Georgia",0.0
3050,"McPherson County, Nebraska",0.0
3051,"Calhoun County, Illinois",0.0
3052,"Pope County, Illinois",0.0
3053,"Southeast Fairbanks Census Area, Alaska",0.0
3054,"Lincoln County, Kansas",0.0
3055,"Sanborn County, South Dakota",0.0
3056,"Montgomery County, Arkansas",0.0
3057,"Emmons County, North Dakota",0.0
3058,"Harper County, Oklahoma",0.0
3059,"Cavalier County, North Dakota",0.0
3060,"Daggett County, Utah",0.0
3061,"Motley County, Texas",0.0
3062,"Piute County, Utah",0.0
3063,"Fallon County, Montana",0.0
3064,"Sherman County, Nebraska",0.0
3065,"Pawnee County, Nebraska",0.0
3066,"Chattahoochee County, Georgia",0.0
3067,"Coke County, Texas",0.0
3068,"Kidder County, North Dakota",0.0
3069,"Logan County, North Dakota",0.0
3070,"Sargent County, North Dakota",0.0
3071,"Billings County, North Dakota",0.0
3072,"Aurora County, South Dakota",0.0
3073,"Divide County, North Dakota",0.0
3074,"Scott County, Illinois",0.0
3075,"Elk County, Kansas",0.0
3076,"Putnam County, Missouri",0.0
3077,"Granite County, Montana",0.0
3078,"Hardeman County, Texas",0.0
3079,"Toole County, Montana",0.0
3080,"Noxubee County, Mississippi",0.0
3081,"Merrick County, Nebraska",0.0
3082,"Prentiss County, Mississippi",0.0
3083,"Garza County, Texas",0.0
3084,"Big Stone County, Minnesota",0.0
3085,"Covington County, Mississippi",0.0
3086,"Sheridan County, North Dakota",0.0
3087,"Jefferson County, Nebraska",0.0
3088,"Essex County, Vermont",0.0
3089,"Echols County, Georgia",0.0
3090,"Gentry County, Missouri",0.0
3091,"Hamilton County, Illinois",0.0
3092,"Polk County, Nebraska",0.0
3093,"Brown County, Nebraska",0.0
3094,"Butler County, Iowa",0.0
3095,"Clark County, South Dakota",0.0
3096,"Crockett County, Texas",0.0
3097,"Lipscomb County, Texas",0.0
3098,"McPherson County, South Dakota",0.0
3099,"Red Lake County, Minnesota",0.0
3100,"Wheeler County, Nebraska",0.0
3101,"Slope County, North Dakota",0.0
3102,"Bon Homme County, South Dakota",0.0
3103,"Loving County, Texas",0.0
3104,"Carter County, Montana",0.0
3105,"Banner County, Nebraska",0.0
3106,"Fillmore County, Nebraska",0.0
3107,"Garfield County, Montana",0.0
3108,"Sully County, South Dakota",0.0
3109,"Mineral County, Colorado",0.0
3110,"Edmunds County, South Dakota",0.0
3111,"Garden County, Nebraska",0.0
3112,"Thurston County, Nebraska",0.0
3113,"Union County, Indiana",0.0
3114,"Todd County, South Dakota",0.0
3115,"Kinney County, Texas",0.0
3116,"Furnas County, Nebraska",0.0
3117,"Wibaux County, Montana",0.0
3118,"McIntosh County, North Dakota",0.0
3119,"Adams County, North Dakota",0.0
3120,"Osceola County, Iowa",0.0
3121,"Sherman County, Texas",0.0
3122,"Perkins County, South Dakota",0.0
3123,"Hinsdale County, Colorado",0.0
3124,"Campbell County, South Dakota",0.0
3125,"Golden Valley County, North Dakota",0.0
3126,"Clark County, Idaho",0.0
3127,"Briscoe County, Texas",0.0
3128,"Foster County, North Dakota",0.0
3129,"Box Butte County, Nebraska",0.0
3130,"Cottle County, Texas",0.0
3131,"Ohio County, Indiana",0.0
3132,"Newton County, Mississippi",0.0
3133,"Jerauld County, South Dakota",0.0
3134,"Cimarron County, Oklahoma",0.0
3135,"Lawrence County, Mississippi",0.0
